student_id,login_slope,attendance_slope,delay_slope,sentiment_slope,login_std,sentiment_std,shock_index,consistency_score,early_warning_flag,archetype,burnout_label,risk_score,risk_level
32,-0.0442446609637287,0.0020533620965688,-0.0140739245403635,0.0022559274506003,2.596679498518437,0.0451238745157923,-7.591225004654614,0.1291531717967972,0,stable,0,17.841167869902673,Low
33,-1.0845689998734436,-0.0158629075032749,0.3330106509724012,-0.0306452670285031,5.757047598246161,0.1714737623945169,-10.053372874744054,0.0292880682307828,1,sudden_drop,1,70.69709718899136,High
34,-1.3308900442571103,-0.0138339302818938,0.4018433416295223,-0.0251030480465336,6.770986531550745,0.1386560616605261,-8.83250328645288,0.0213464218843105,1,sudden_drop,1,76.92837993637616,High
35,-0.3277169918780999,-0.0187471658933017,0.3167938802260776,-0.0315963063791679,2.269767479593378,0.1496562650532933,-4.781640464658402,0.1625528757105265,0,gradual_burnout,1,50.50501754302205,Medium
36,-0.1816652071171464,0.0002957496307425,0.0071424842094632,-0.001670770868524,1.4764370482388796,0.039826648485874,-4.233977168465113,0.3144786250745975,0,stable,0,17.95815797633505,Low
37,-0.0557696252832555,0.0011492611718686,0.0002587754171608,-0.0026622125321777,1.941900385288629,0.0466601271214153,-4.767309375221693,0.2096006704081398,0,stable,0,16.31331121235928,Low
38,-0.6398166336600837,-0.0239694534729821,0.258033811136229,-0.0310088110513104,3.4476407260916617,0.1519182273600892,-4.0054123454211314,0.0776022363169122,1,gradual_burnout,1,59.20464072020818,Medium
39,0.0822026939642277,-0.002001447659576,0.0255363769125393,0.0027099365166887,1.5496052764390431,0.030226032301496,-5.783427021703709,0.2940072635218561,0,stable,0,17.63932998282044,Low
40,0.0626995274390121,0.000109251967975,0.0113419583165111,0.0030624339969969,2.2889912770444565,0.040150044993474,-6.071661894823468,0.1602697386786489,0,stable,0,17.301275056677543,Low
41,-0.0190669399729305,0.0026032089521044,0.0229087356742869,-0.0045193734275081,1.4113602063688295,0.0541917447613587,-3.8626048891221,0.3342315659470948,0,stable,0,13.8288139420366,Low
42,-0.0008721847586698,-0.0010320948908546,-0.0076555437416164,0.0044152042076325,2.029982019477119,0.0523206616270821,-4.146194899701662,0.1952809575713239,0,stable,0,16.770364641872074,Low
43,-1.2879394824356474,-0.0132239341154663,0.2690632206287566,-0.0251061499856988,6.958820117554883,0.1495120908011611,-13.203585536659508,0.0202326031392988,1,sudden_drop,1,73.39176563405117,High
44,0.0519370269175597,-0.0001918309446642,0.002805706958636,0.0011338211942351,2.4942895390855546,0.0355192743628986,-6.277011991068413,0.1384757636653077,0,stable,0,17.915223944284307,Low
45,-0.3638329009917547,-0.018111993063853,0.3524085262514683,-0.0282139593958482,2.280740257770569,0.1380949225246387,-5.715918841365802,0.1612441307296485,0,gradual_burnout,1,52.556009082294416,Medium
46,0.1125983672946416,-0.0023572603462851,0.0097788306894017,-0.0026920727397478,1.9783983807392,0.0598073196788495,-6.100556246799943,0.2034977124583057,0,stable,0,17.900323398201547,Low
47,0.0301654432839038,0.0012635262142865,0.0066150762713856,-0.0022650048654183,2.075471301357983,0.0426154756337601,-5.261504018768232,0.188409743887226,0,stable,0,15.727104332602105,Low
48,0.2386859752386285,0.000193000053753,0.0053330970783042,-0.0012843551355353,1.9354328041427784,0.0381060197868487,-5.18332379874056,0.2107081840404133,0,stable,0,13.029730185118362,Low
49,-0.0340460789233128,-0.0014198802710829,-0.006787914130973,0.0014675768393704,2.055081977315293,0.0480872734860335,-5.604436305742286,0.1914475796879324,0,stable,0,18.561915035210593,Low
50,-1.281048977985975,-0.0125748478291725,0.3335052731501134,-0.0268818194560274,7.116411942612405,0.1466177344372956,-10.824401221301889,0.0193635889517625,1,sudden_drop,1,74.25368883680832,High
51,-0.4134266488246971,-0.0198456943855059,0.3742452256526032,-0.0321934899358986,2.273990338942695,0.1595962033221311,-4.313780330654026,0.162047448468443,0,gradual_burnout,1,54.78683860562845,Medium
52,-1.360709364876793,-0.013859742735221,0.3989371973078506,-0.026195409351765,6.953616781555007,0.1552340899283003,-6.983352699508844,0.0202622804924349,1,sudden_drop,1,76.55658018983324,High
53,-0.5600932409668005,-0.0187947665876912,0.2401129164591424,-0.0343984051829681,3.448109498603079,0.1676454787904921,-9.077290758912785,0.0775827745080599,0,gradual_burnout,1,55.998533393238695,Medium
54,0.0702273769386632,-0.0010543129198036,0.0117338076119969,4.334403270306546e-05,2.0615532910620544,0.0417035882155837,-4.726233528570436,0.190476118933767,0,stable,0,16.89493355900884,Low
55,-1.2316080265123992,-0.0099869027752992,0.416742623983083,-0.0309211636273696,6.654445427527421,0.1756834240740577,-8.318199929112202,0.0220840038658861,1,sudden_drop,1,72.26595717901172,High
56,0.1312198929331667,0.0026149874458245,-0.0102707761274569,0.0014104266211114,2.309933044557255,0.0443466364316609,-4.2745256305041615,0.1578334973536497,0,stable,0,12.260075429378011,Low
57,-0.0118830697198059,-0.0006615206163014,-0.0003522002044679,0.0007934265147105,2.9683499869982275,0.0327851881020938,-6.812563520976436,0.1019253531511201,0,stable,0,20.45059216009429,Low
58,-0.0531247940451122,0.001499383686164,0.0001305556532596,-0.0058743053222867,2.078988516802344,0.0497096130406769,-5.007533263984222,0.1878924632128065,0,stable,0,16.40204626052002,Low
59,0.156883631729387,-0.0014537824694146,0.008961640390589,-0.0042046397528307,1.7032286800439271,0.0512066613001038,-3.913889654384402,0.2563453197681535,0,stable,0,14.56241803096418,Low
60,0.0305469203650009,0.0009934085322607,0.003457773481189,-0.0017489100482546,1.7516542161792403,0.0539551733073557,-4.604088748044777,0.2458033687858584,0,stable,0,14.759311360949804,Low
61,0.1223643481769631,0.0017930152031635,0.0048359187053503,0.0013699983117033,1.9193009810768904,0.0590315731828747,-4.578558800099309,0.2135056748424772,0,stable,0,13.070692127411007,Low
62,-0.4955316566188792,-0.020899277895202,0.2727166287196045,-0.0323851496754359,2.965836916846126,0.1565852961964457,-6.513919138793337,0.1020805171341042,0,gradual_burnout,1,55.5495794052011,Medium
63,0.0218025653998856,0.0008215785906635,-0.0123984487247352,0.0001107763909436,2.416774395858064,0.0435625169647342,-4.595450726381056,0.1461817656015131,0,stable,0,15.753991151722897,Low
64,0.154288476141626,-0.0002333851612959,-0.0003460275097011,0.0051274485861191,2.4823131130416494,0.0564946730117744,-4.424366279496706,0.1396281736969628,0,stable,0,15.116646063702415,Low
65,0.1837344237399614,0.0001779607091474,0.005865565295094,0.0021089714275679,2.09012282328953,0.0564040390040533,-5.298540361972954,0.1862678353666777,0,stable,0,14.29360818527552,Low
66,-0.1637896387687544,0.000900001608301,-0.0188790679554401,0.002978754773997,2.1590679899784075,0.0387509629823355,-4.508368431250815,0.1766293077879297,0,stable,0,17.69382443863398,Low
67,-0.5026830105469392,-0.0233945829204964,0.3938199576287434,-0.0262793924511226,3.3082817909175413,0.1305825130038581,-5.654786243584269,0.083718939923363,0,gradual_burnout,1,62.82213710205726,Medium
68,-0.0759954994229423,0.0039844539930713,0.0072779789066694,0.0040665988142436,2.276642347811011,0.061253274235455,-8.300629395163629,0.1617311605128488,0,stable,0,17.357612978555803,Low
69,-1.3577830267939612,-0.0135480641470812,0.3628915937296075,-0.0260578285587311,6.818052271749193,0.1511230723477159,-10.471795527734482,0.0210589107785243,1,sudden_drop,1,76.60564381306119,High
70,-0.3816512420100313,-0.0205620384863511,0.3635522727263333,-0.0273397109151767,2.754257371380483,0.1329638114717283,-5.921941844889972,0.116469569727738,0,gradual_burnout,1,56.410287791431045,Medium
71,-0.2095796367758056,0.0001393906923989,0.0232651983800709,-0.0004346175061642,2.1308255230496216,0.0345216035511967,-5.665949381428639,0.180491816059363,0,stable,0,21.37002149001994,Low
72,-0.1875360835616779,0.0010061523494182,-0.0029918069634739,-0.0027296198628679,2.378873637066958,0.0536864316037813,-6.726370647475864,0.1501718014710492,0,stable,0,20.39337991735003,Low
73,-0.8902839779305125,-0.0197604525490738,0.2702630024713944,-0.0264532527407023,4.403857177179662,0.1252843333299537,-3.3784488522448903,0.0490341305099232,1,gradual_burnout,1,61.63513604668406,Medium
74,-0.2720096493807888,-0.0182379010639094,0.2953321604347894,-0.0278755921214903,2.4794768107359406,0.1370207774886986,-6.590500848973917,0.1399030841395216,0,gradual_burnout,1,49.87251318346172,Medium
75,-0.6041549244134701,-0.0192419331256357,0.2457019681886413,-0.0304037417834177,3.275447700475001,0.14715159543117,-5.776930653755915,0.0852619760091734,1,gradual_burnout,1,54.94047720781057,Medium
76,-0.6936304796205329,-0.0208144337937108,0.2783387395403165,-0.0327084836661027,3.359032314852,0.1606395570487608,-3.643379801028537,0.0814126853414442,1,gradual_burnout,1,57.83387025876008,Medium
77,0.0889753453499904,0.0023272227939611,-0.0048306215864148,0.0019372537908302,1.8945890224688564,0.0360930659098503,-3.9097385164263914,0.2178901988176326,0,stable,0,12.296709586089314,Low
78,0.0575415510738848,-0.0007378195459042,-0.0238943196905374,0.0057853705666087,1.7511889892716983,0.042618363404703,-4.6521037237088265,0.2459018685481987,0,stable,0,14.703122069634,Low
79,-0.0897653679050055,0.002400343005441,-0.001170391112146,-0.0015607802296706,1.7256339269782333,0.0319269893487212,-5.436843261102457,0.251394456773724,0,stable,0,15.695676964195185,Low
80,-0.3325066753232585,-0.0207660294812532,0.2691224249502185,-0.0276707543892066,2.011334428680642,0.1373948908568737,-3.588280233184264,0.1981977410079449,0,gradual_burnout,1,49.07967216829331,Medium
81,-0.5624924201321599,-0.0175854922010991,0.3336891268082133,-0.0332065020028371,2.9630100268735102,0.159644357232523,-3.9706831821700384,0.1022554649534582,0,gradual_burnout,1,54.76419382702489,Medium
82,-0.013982295674314,0.0002438258398399,-0.002707967529698,0.000967720150141,1.8346719073465725,0.0615847259906028,-5.984269582665572,0.2290414998594252,0,stable,0,16.812911589182217,Low
83,0.0496794608117211,-0.0007330968217708,0.0121633785090247,0.0005413702036762,1.9299729243205428,0.0473841896059091,-3.181492900715281,0.211649372424818,0,stable,0,15.765324047192381,Low
84,-0.1297845165371465,-0.0012208800048882,0.0200707095544342,1.38516549007841e-05,1.3637391480153005,0.0446975480892484,-3.850416133225295,0.3496767020899589,0,stable,0,18.48363413908353,Low
85,-0.0327096758032749,0.0020493821345739,-0.0015587672945213,-0.005579623733001,1.8757200814707533,0.0620253557159271,-6.538719674982048,0.2213209137510783,0,stable,0,16.063972813770533,Low
86,-0.5168967212371517,-0.0180816512617993,0.3231930842324431,-0.0329363949592995,2.779726527285866,0.156090511707643,-3.509279120480519,0.1145884955074994,0,gradual_burnout,1,53.39892576958801,Medium
87,-0.7009871571425551,-0.0229467635992528,0.189625869216993,-0.0294229505125789,3.872292840778214,0.1428695816498615,-5.918239937435327,0.0625208982169075,1,gradual_burnout,1,58.542349675257874,Medium
88,-0.492485460943173,-0.0207806387311222,0.3169409406208452,-0.0310363053511215,2.8652796580619886,0.1520789942764787,-3.7903559387771057,0.1085796664429848,0,gradual_burnout,1,55.3563924557794,Medium
89,-0.1398806861312486,0.0034103620380108,0.0193732823230381,0.001929841027454,2.1660577720143985,0.0533409572751486,-5.776023124643068,0.1756911518530348,0,stable,0,17.56480871720888,Low
90,-0.2881715332502442,-0.0012505218857957,0.0281588147355554,0.0037506053543883,2.173758865799122,0.0574044939762595,-5.565569021620775,0.174665544971552,0,stable,0,23.956447851309356,Low
91,-0.6502486834445089,-0.0184253229646639,0.2699162835327016,-0.0305135888045936,3.642316849544661,0.144902511644288,-6.475778501791954,0.0700944142128164,1,gradual_burnout,1,57.1216685339243,Medium
92,-0.3317341943291154,-0.0182934387164424,0.3629041469681994,-0.0289982384028457,2.161525980431068,0.1404949674499588,-3.646417515694353,0.1762986069506346,0,gradual_burnout,1,51.15428523961442,Medium
93,0.0791553234080179,-0.0024300865189154,0.0175804080784274,0.0060551834211362,2.145709011276126,0.0411150600241681,-6.436136150527066,0.1784418300598644,0,stable,0,19.334313201380944,Low
94,-0.6538749993160284,-0.0198254844366397,0.1703398984246981,-0.031839809065665,3.411845619315173,0.1504084495832049,-3.2998557939666604,0.0791096022502518,0,gradual_burnout,1,51.93281226625164,Medium
95,0.106206430981347,0.0011715628758533,0.0097000429889248,0.002481350735143,1.92092001839714,0.0476447674594483,-7.97682968626912,0.2132226296415232,0,stable,0,16.07119651775204,Low
96,-0.0411567905449964,0.0007526492646513,-0.0221468177103946,-0.0022462263591652,2.1378423843787795,0.0603937099325017,-6.018928258928849,0.1795212865839422,0,stable,0,16.663376691952116,Low
97,0.0747426370811102,0.0002558410967159,-9.356954217719908e-05,0.0033590134677179,1.572949633741904,0.0557567996139239,-4.2436478251071605,0.2878384885039323,0,stable,0,13.967037867618181,Low
98,-0.0007061003856474,-9.067458478785455e-05,-0.0336294797776896,0.0022837441647371,1.845094015167997,0.0416169439241017,-3.870337335595529,0.2270471288692132,0,stable,0,14.389827517218597,Low
99,-0.0198593032586318,0.0005910128715378,0.0024743538375965,0.0010681781141993,1.5365187248463872,0.0393268042410341,-2.842748191274445,0.2975402533099325,0,stable,0,14.33038127456836,Low
100,-0.1851737922513103,-0.0024547789121655,0.0043773205897385,-0.0040098482624347,2.5118626349251327,0.0490177945186405,-6.670989098001595,0.136809126116378,0,stable,0,23.76914081533123,Low
101,-0.5183484142342697,-0.0199641882412244,0.2536897089819391,-0.0354864279378978,3.001249931598274,0.1686617205052789,-5.642527025602869,0.0999250447059183,0,gradual_burnout,1,53.90350444014365,Medium
102,0.0540761671168058,-0.0003812617170201,-0.0135971765418046,-0.0040897331376561,1.2995093348946007,0.0645753143978789,-3.7552395551700393,0.3719235629128176,0,stable,0,13.412803975039504,Low
103,-0.099359288656063,-0.0001936640705481,-0.0056345800815763,-0.001448439910068,1.401190208869738,0.039145080410745,-4.065668534478366,0.3374577416911556,0,stable,0,16.328864450625037,Low
104,-1.1371783165288718,-0.013115394317818,0.2311284156273577,-0.0331021021527973,6.454727862899452,0.1830124926656527,-15.182158111553946,0.0234392331569129,1,sudden_drop,1,69.60320959221342,Medium
105,0.0286322791860232,-0.0009356023599497,-0.0028240802010007,-0.000628982400484,2.0369285641719954,0.0394650290640626,-4.884793776762979,0.1942095273659491,0,stable,0,16.889841142842045,Low
106,-0.0910842790803321,0.0019631468671913,-0.022444326244273,0.0024047493333454,1.486118115651024,0.044631240648758,-3.912104437862684,0.3116675502256948,0,stable,0,13.812585317674877,Low
107,-0.5104224672261003,-0.0225398896571167,0.3348900172240432,-0.0337971346722384,3.360170919392756,0.1611312014143432,-6.097144530557312,0.0813620090957779,1,gradual_burnout,1,60.21699380365176,Medium
108,-0.2253945729172288,-0.0015264313550812,-0.0131122723204472,-3.396458068239455e-05,1.660774593776203,0.0519592089468285,-2.1628643924316044,0.2660867924947921,0,stable,0,18.459708183993566,Low
109,0.0092223470344847,-0.0009589575287381,0.0101186977601237,-0.0013226540419664,2.152507762276332,0.0320732152723307,-6.367849460779681,0.1775161689125297,0,stable,0,18.856920984349372,Low
110,0.0138965954800946,-0.0028066608747486,-0.016978863681471,0.0002435369254877,2.036072720837488,0.0478357932110145,-5.53629509917149,0.1943410934634999,0,stable,0,18.48529961494634,Low
111,0.0139576104359086,-0.0003435765315725,-0.0101836984733917,-0.0002130608177783,1.758011368869218,0.0465333719918114,-4.397153359444186,0.2444626775367509,0,stable,0,15.46093431303511,Low
112,-1.495156014790802,-0.0128345752312812,0.2585682713026981,-0.030409623082231,7.757390669879488,0.1646456932007008,-10.572699968112694,0.0163459829978253,1,sudden_drop,1,75.88610273206419,High
113,-0.7137392100313266,-0.0228219041678928,0.0904073704098835,-0.0274376961236367,4.027775805915416,0.1358655020141754,-7.40378907510215,0.058061968338224,1,gradual_burnout,1,55.82680474244924,Medium
114,-0.5984951217967518,-0.0188284712639734,0.3058823053210996,-0.0277553127898366,3.425172144840037,0.1337667203587901,-5.402431974193627,0.078543463485614,0,gradual_burnout,1,57.02947279572261,Medium
115,-0.5975026876515536,-0.0207663639988573,0.2044335274729748,-0.0284620239383315,3.424435052052213,0.1379740777897654,-7.4645705278748125,0.0785746222465121,0,gradual_burnout,1,55.7505193885764,Medium
116,-0.2789143735955128,-0.0223265063861746,0.0804058494095647,-0.0292003746215974,2.3723198834855044,0.1438968159260915,-5.968098171737681,0.150877314704996,0,gradual_burnout,1,44.07973130506287,Medium
117,-0.1980393524837235,-0.0005140749854477,-0.0242054828909617,0.0021242561563463,1.7170239073422853,0.0558599913166151,-4.181468263338157,0.2532818297588617,0,stable,0,18.075086208174103,Low
118,-0.5317324707507122,-0.0211941876745202,0.3792865689372376,-0.0305522083276694,2.9479217334672643,0.1457863557935294,-4.857120138139603,0.1031965913325718,0,gradual_burnout,1,59.63493432103395,Medium
119,-0.0099786176691318,0.0001757107254161,-0.0045625748993803,-0.0027702616080571,1.410429369750337,0.0529441904626078,-4.9672781906570265,0.3345252459982075,0,stable,0,15.252984000623831,Low
120,-0.4898854234037169,-0.0233652365369604,0.3272034330157209,-0.0273215671165355,3.006974710862829,0.1322484578430746,-6.1621174672858,0.0995827789098343,0,gradual_burnout,1,59.59012959206726,Medium
121,-0.758074498428993,-0.0169848408752995,0.3559267032445434,-0.0298451141794143,3.785014695836593,0.1500850565830644,-4.006022044715355,0.0652471656525306,1,gradual_burnout,1,59.875340624158646,Medium
122,0.1211433051740532,7.465912934362388e-06,0.0070314132445235,-0.0034020287782748,1.5483255124421391,0.0468319426462582,-3.0683659429951184,0.2943503663039435,0,stable,0,12.994859041259184,Low
123,0.0637292770862381,-0.0010839526045574,0.022363190957084,0.0015727590213825,1.710891304013852,0.0415385296634718,-3.4246278236095726,0.2546376483834241,0,stable,0,15.950087500924939,Low
124,0.0569067110047876,0.0021298631792624,-0.0045429813897477,-0.0022939828043745,2.1633644105336,0.0309621484979761,-6.995460417762793,0.1760518259945757,0,stable,0,15.364910988767349,Low
125,-0.0299209700521563,0.0010859728904119,0.0068809953282081,0.0009477100188976,1.4761109929770089,0.0426786502539264,-5.747010544470555,0.3145738612510969,0,stable,0,15.868441492722733,Low
126,-0.5760444155546809,-0.0208077397771587,0.1895599631002318,-0.0306992740420248,3.26735242459794,0.1520250300643282,-5.689204032613276,0.0856487629434019,0,gradual_burnout,1,53.46726936974524,Medium
127,-0.3215889292542561,-0.0215117652735765,0.2276355026024388,-0.0276858145649936,2.380303100971301,0.1326033274809523,-5.9861770302014,0.1500185381096878,0,gradual_burnout,1,50.04578138549982,Medium
128,-0.0126400114120701,0.0011531979056431,0.0051867776282773,-9.84650640657096e-05,2.0567012807921587,0.036131866450419,-6.81714966200461,0.1912038519376589,0,stable,0,17.31146246969472,Low
129,-0.0024467476560776,-0.00075914041933,-0.0138897517679467,0.0024550378176513,1.957408417234796,0.0448536533349805,-6.56791805522132,0.2069772994841509,0,stable,0,17.617638760468708,Low
130,-0.0629484661936372,0.0012329762715778,0.0040713284390269,-0.000856306308576,2.4389032385926463,0.0471610445163616,-9.222300072835967,0.143921151783884,0,stable,0,20.19762406684201,Low
131,-0.0271551264169772,0.000319315754673,-0.0032785810054846,-0.001985842567247,1.5739216782576526,0.0424532257855747,-3.894381858237125,0.2875852786201273,0,stable,0,15.141955852463603,Low
132,-0.0386820324254952,-0.0024013459560473,-0.0080053808689386,-0.0020062963238335,2.113304653581068,0.0506694333105224,-5.473437611712491,0.182947247112069,0,stable,0,19.439771271099303,Low
133,-0.1549216573985683,0.0005156507242673,0.0074867234657501,-0.0014037235272885,2.3897259654785183,0.047578266720825,-7.073424619627097,0.1490137482584216,0,stable,0,20.954587186537502,Low
134,-1.3820853966090711,-0.0140735871242412,0.2827531897389104,-0.0354780430107022,7.119451486313155,0.1925389875990213,-9.71332897238544,0.0193473783109341,1,sudden_drop,1,74.33471422215743,High
135,-0.1168001576516987,-0.0002071580913631,0.0014784317114677,0.0064851063788327,1.7956251274896655,0.0497174110836236,-5.828487877161489,0.2367273150278224,0,stable,0,18.761394816377404,Low
136,-0.086340368772818,-0.0002408642526534,3.5683879245261434e-05,-0.0046918308726149,1.9662161163738137,0.0552235860392784,-6.310790332547562,0.2055073581401549,0,stable,0,18.90256363418004,Low
137,-0.5966721015201041,-0.0194922152385164,0.1381468260533597,-0.0302751833472883,3.354217810407845,0.1457263010377003,-5.949395664809867,0.0816274747497799,0,gradual_burnout,1,50.94418270965592,Medium
138,0.1798558264865943,-0.0007383779484789,0.0086906114383213,0.0006913322986121,1.71724091597685,0.0372881356278633,-4.315860934664432,0.2532340287684422,0,stable,0,13.874425931244822,Low
139,-1.3419267572742546,-0.0127955323564345,0.261576144629658,-0.0313605240509651,6.841244206992274,0.1731835096085882,-9.46931279047532,0.0209193544598946,1,sudden_drop,1,71.08263537347776,High
140,-1.3876252295502278,-0.0128075075155418,0.2506544813768736,-0.0298124924871716,7.524069294714713,0.1521246421314142,-15.783459272323611,0.017357609830587,1,sudden_drop,1,76.536401992627,High
141,0.1321565522536775,0.0001476806149838,0.021088920363953,0.0027967953868089,1.669010728703686,0.0290712364996788,-6.215115351167832,0.2641591404268442,0,stable,0,15.411681319734802,Low
142,0.1844619066302022,0.0010097893973863,0.0076857381162782,0.0012682370344113,2.2795500080036177,0.0657250797400609,-4.907271137894565,0.1613853775531366,0,stable,0,13.819655990036614,Low
143,0.1444168802511328,-0.0019163908235568,0.0018478279338003,-0.0011879013321429,1.7197935015265648,0.0493298878091765,-2.253243840888125,0.2526726648274389,0,stable,0,13.888844691378905,Low
144,0.1341755382312398,0.000585079782782,-0.0025260578630332,0.0016319313402922,2.326815801668468,0.0431445173181018,-6.48974633209766,0.1559072045177596,0,stable,0,15.575884478627167,Low
