student_id,login_slope,attendance_slope,delay_slope,sentiment_slope,login_std,sentiment_std,shock_index,consistency_score,early_warning_flag
37,-0.055769625283255575,0.001149261171868665,0.0002587754171608286,-0.0026622125321777057,1.941900385288629,0.04666012712141531,-4.767309375221693,0.20960067040813987,0
38,-0.6398166336600837,-0.023969453472982197,0.25803381113622903,-0.031008811051310477,3.4476407260916617,0.1519182273600892,-4.0054123454211314,0.0776022363169122,1
39,0.0822026939642277,-0.0020014476595760227,0.025536376912539346,0.002709936516688727,1.5496052764390433,0.03022603230149607,-5.783427021703709,0.2940072635218561,0
40,0.06269952743901211,0.00010925196797502047,0.011341958316511105,0.0030624339969969995,2.2889912770444565,0.04015004499347404,-6.0716618948234675,0.16026973867864897,0
41,-0.019066939972930564,0.002603208952104417,0.02290873567428693,-0.004519373427508163,1.4113602063688295,0.054191744761358795,-3.8626048891220996,0.3342315659470948,0
42,-0.0008721847586698841,-0.0010320948908546376,-0.007655543741616428,0.004415204207632577,2.029982019477119,0.052320661627082155,-4.146194899701662,0.19528095757132397,0
43,-1.2879394824356474,-0.013223934115466351,0.26906322062875665,-0.02510614998569886,6.958820117554883,0.1495120908011611,-13.203585536659507,0.020232603139298855,1
44,0.05193702691755978,-0.00019183094466427122,0.0028057069586360033,0.00113382119423515,2.4942895390855546,0.035519274362898624,-6.277011991068413,0.13847576366530773,0
45,-0.3638329009917547,-0.018111993063853058,0.35240852625146835,-0.028213959395848233,2.2807402577705695,0.13809492252463873,-5.715918841365802,0.16124413072964855,0
46,0.11259836729464162,-0.0023572603462851892,0.009778830689401793,-0.0026920727397478543,1.9783983807392,0.05980731967884951,-6.100556246799943,0.20349771245830572,0
47,0.030165443283903894,0.0012635262142865616,0.006615076271385689,-0.0022650048654183053,2.075471301357983,0.04261547563376013,-5.261504018768232,0.18840974388722606,0
48,0.23868597523862856,0.00019300005375301834,0.005333097078304248,-0.0012843551355353144,1.9354328041427786,0.038106019786848744,-5.18332379874056,0.2107081840404133,0
49,-0.0340460789233128,-0.0014198802710829205,-0.00678791413097302,0.0014675768393704427,2.0550819773152935,0.04808727348603357,-5.604436305742286,0.19144757968793247,0
50,-1.281048977985975,-0.012574847829172557,0.33350527315011347,-0.02688181945602743,7.116411942612405,0.14661773443729567,-10.824401221301887,0.019363588951762552,1
51,-0.4134266488246971,-0.01984569438550591,0.37424522565260326,-0.03219348993589864,2.273990338942695,0.15959620332213117,-4.313780330654026,0.16204744846844307,0
52,-1.360709364876793,-0.013859742735221007,0.39893719730785066,-0.026195409351765054,6.953616781555007,0.1552340899283003,-6.983352699508844,0.020262280492434965,1
53,-0.5600932409668005,-0.01879476658769128,0.2401129164591424,-0.03439840518296814,3.448109498603079,0.16764547879049213,-9.077290758912785,0.07758277450805996,0
54,0.07022737693866324,-0.0010543129198036139,0.011733807611996978,4.334403270306546e-05,2.0615532910620544,0.041703588215583745,-4.726233528570436,0.190476118933767,0
55,-1.2316080265123992,-0.009986902775299223,0.416742623983083,-0.030921163627369685,6.654445427527421,0.17568342407405776,-8.318199929112202,0.02208400386588614,1
56,0.13121989293316672,0.002614987445824541,-0.010270776127456974,0.0014104266211114411,2.309933044557255,0.04434663643166096,-4.2745256305041615,0.15783349735364974,0
57,-0.011883069719805918,-0.0006615206163014386,-0.0003522002044679114,0.0007934265147105771,2.9683499869982275,0.032785188102093875,-6.812563520976436,0.10192535315112014,0
58,-0.05312479404511222,0.001499383686164096,0.0001305556532596961,-0.00587430532228672,2.078988516802344,0.049709613040676975,-5.007533263984222,0.18789246321280653,0
59,0.15688363172938705,-0.0014537824694146962,0.008961640390589044,-0.004204639752830797,1.7032286800439271,0.051206661300103866,-3.913889654384402,0.25634531976815356,0
60,0.030546920365000903,0.0009934085322607224,0.003457773481189011,-0.0017489100482546754,1.7516542161792403,0.05395517330735578,-4.604088748044777,0.2458033687858584,0
61,0.12236434817696315,0.0017930152031635093,0.004835918705350341,0.0013699983117033362,1.9193009810768902,0.059031573182874705,-4.578558800099309,0.21350567484247726,0
62,-0.4955316566188792,-0.020899277895202052,0.27271662871960456,-0.03238514967543599,2.965836916846126,0.15658529619644573,-6.513919138793337,0.10208051713410425,0
63,0.021802565399885645,0.0008215785906635171,-0.012398448724735235,0.00011077639094361091,2.416774395858064,0.04356251696473428,-4.595450726381056,0.14618176560151316,0
64,0.15428847614162602,-0.00023338516129597543,-0.000346027509701192,0.005127448586119111,2.4823131130416494,0.056494673011774486,-4.424366279496706,0.13962817369696287,0
65,0.1837344237399614,0.00017796070914743737,0.0058655652950940955,0.002108971427567962,2.09012282328953,0.056404039004053344,-5.298540361972954,0.1862678353666777,0
66,-0.1637896387687544,0.0009000016083010986,-0.01887906795544012,0.002978754773997068,2.1590679899784075,0.03875096298233551,-4.508368431250815,0.17662930778792973,0
67,-0.5026830105469392,-0.02339458292049642,0.3938199576287434,-0.026279392451122673,3.3082817909175413,0.13058251300385817,-5.654786243584269,0.08371893992336309,0
68,-0.07599549942294238,0.003984453993071356,0.00727797890666948,0.004066598814243699,2.276642347811011,0.061253274235455096,-8.300629395163629,0.16173116051284883,0
69,-1.3577830267939612,-0.01354806414708125,0.3628915937296075,-0.026057828558731167,6.818052271749193,0.15112307234771596,-10.471795527734482,0.021058910778524374,1
70,-0.38165124201003137,-0.020562038486351193,0.3635522727263333,-0.02733971091517678,2.754257371380483,0.13296381147172837,-5.921941844889972,0.11646956972773803,0
71,-0.2095796367758056,0.0001393906923989757,0.02326519838007098,-0.0004346175061642546,2.1308255230496216,0.03452160355119678,-5.665949381428639,0.18049181605936304,0
72,-0.18753608356167797,0.001006152349418224,-0.0029918069634739548,-0.002729619862867956,2.378873637066958,0.05368643160378131,-6.726370647475864,0.1501718014710492,0
73,-0.8902839779305125,-0.01976045254907385,0.27026300247139445,-0.02645325274070232,4.403857177179662,0.12528433332995373,-3.3784488522448903,0.04903413050992324,1
74,-0.2720096493807888,-0.01823790106390942,0.2953321604347894,-0.027875592121490347,2.4794768107359406,0.13702077748869868,-6.590500848973917,0.13990308413952163,0
75,-0.6041549244134701,-0.019241933125635755,0.24570196818864135,-0.030403741783417752,3.275447700475001,0.14715159543117,-5.776930653755915,0.08526197600917347,1
76,-0.6936304796205329,-0.020814433793710875,0.2783387395403165,-0.032708483666102704,3.359032314852,0.16063955704876087,-3.643379801028537,0.08141268534144425,1
77,0.08897534534999041,0.0023272227939611675,-0.0048306215864148,0.001937253790830222,1.8945890224688564,0.03609306590985036,-3.9097385164263905,0.21789019881763266,0
78,0.057541551073884874,-0.0007378195459042193,-0.023894319690537413,0.00578537056660878,1.7511889892716985,0.042618363404703076,-4.6521037237088265,0.24590186854819876,0
79,-0.08976536790500554,0.0024003430054410596,-0.001170391112146039,-0.0015607802296706932,1.7256339269782333,0.03192698934872128,-5.436843261102457,0.251394456773724,0
80,-0.33250667532325856,-0.020766029481253223,0.2691224249502185,-0.027670754389206655,2.011334428680642,0.1373948908568737,-3.588280233184264,0.19819774100794493,0
81,-0.5624924201321599,-0.017585492201099114,0.33368912680821333,-0.03320650200283711,2.9630100268735102,0.15964435723252302,-3.9706831821700384,0.10225546495345825,0
82,-0.013982295674314008,0.00024382583983997722,-0.002707967529698058,0.0009677201501410365,1.8346719073465725,0.061584725990602836,-5.984269582665572,0.22904149985942526,0
83,0.049679460811721164,-0.0007330968217708489,0.012163378509024785,0.0005413702036762014,1.9299729243205428,0.047384189605909136,-3.1814929007152806,0.21164937242481802,0
84,-0.12978451653714657,-0.001220880004888215,0.02007070955443428,1.3851654900784099e-05,1.3637391480153003,0.04469754808924842,-3.850416133225295,0.34967670208995894,0
85,-0.03270967580327498,0.002049382134573941,-0.0015587672945213194,-0.0055796237330010675,1.8757200814707533,0.06202535571592715,-6.5387196749820475,0.22132091375107835,0
86,-0.5168967212371517,-0.018081651261799375,0.3231930842324431,-0.03293639495929954,2.779726527285866,0.15609051170764304,-3.509279120480519,0.1145884955074994,0
87,-0.7009871571425551,-0.02294676359925289,0.18962586921699306,-0.02942295051257897,3.872292840778214,0.14286958164986152,-5.918239937435327,0.06252089821690753,1
88,-0.492485460943173,-0.020780638731122243,0.3169409406208452,-0.031036305351121576,2.8652796580619886,0.15207899427647878,-3.7903559387771057,0.10857966644298483,0
89,-0.13988068613124863,0.0034103620380108155,0.019373282323038192,0.0019298410274540237,2.1660577720143985,0.05334095727514869,-5.776023124643068,0.1756911518530348,0
90,-0.2881715332502442,-0.0012505218857957862,0.02815881473555541,0.0037506053543883647,2.173758865799122,0.05740449397625953,-5.5655690216207745,0.17466554497155204,0
91,-0.6502486834445089,-0.018425322964663905,0.2699162835327016,-0.030513588804593622,3.6423168495446614,0.14490251164428805,-6.475778501791954,0.07009441421281641,1
92,-0.3317341943291154,-0.018293438716442446,0.3629041469681994,-0.028998238402845784,2.161525980431068,0.14049496744995887,-3.6464175156943526,0.17629860695063462,0
93,0.0791553234080179,-0.002430086518915477,0.017580408078427433,0.006055183421136284,2.145709011276126,0.04111506002416812,-6.436136150527066,0.17844183005986447,0
94,-0.6538749993160284,-0.019825484436639704,0.17033989842469818,-0.031839809065665046,3.411845619315173,0.15040844958320493,-3.2998557939666604,0.07910960225025182,0
95,0.106206430981347,0.0011715628758533696,0.009700042988924896,0.0024813507351430534,1.92092001839714,0.04764476745944839,-7.97682968626912,0.21322262964152322,0
96,-0.041156790544996484,0.0007526492646513202,-0.0221468177103946,-0.0022462263591652904,2.1378423843787795,0.06039370993250175,-6.018928258928849,0.17952128658394226,0
97,0.07474263708111024,0.0002558410967159877,-9.356954217719909e-05,0.0033590134677179864,1.572949633741904,0.05575679961392392,-4.2436478251071605,0.28783848850393234,0
98,-0.0007061003856474461,-9.067458478785457e-05,-0.03362947977768968,0.0022837441647371435,1.8450940151679973,0.041616943924101715,-3.8703373355955293,0.22704712886921327,0
99,-0.019859303258631833,0.0005910128715378199,0.002474353837596564,0.0010681781141993437,1.5365187248463872,0.039326804241034144,-2.8427481912744454,0.29754025330993256,0
100,-0.18517379225131034,-0.002454778912165545,0.004377320589738552,-0.004009848262434776,2.5118626349251327,0.04901779451864058,-6.670989098001595,0.13680912611637805,0
101,-0.5183484142342697,-0.019964188241224496,0.2536897089819391,-0.03548642793789788,3.001249931598274,0.16866172050527892,-5.642527025602869,0.09992504470591836,0
102,0.05407616711680589,-0.00038126171702011216,-0.013597176541804692,-0.0040897331376561485,1.2995093348946007,0.06457531439787892,-3.7552395551700393,0.37192356291281764,0
103,-0.09935928865606301,-0.00019366407054810476,-0.005634580081576351,-0.0014484399100680556,1.4011902088697379,0.03914508041074502,-4.065668534478366,0.33745774169115567,0
104,-1.1371783165288718,-0.013115394317818089,0.23112841562735773,-0.03310210215279734,6.454727862899452,0.1830124926656527,-15.182158111553946,0.023439233156912924,1
105,0.02863227918602324,-0.0009356023599497305,-0.0028240802010007283,-0.0006289824004840686,2.0369285641719954,0.0394650290640626,-4.884793776762979,0.19420952736594913,0
106,-0.09108427908033218,0.0019631468671913645,-0.022444326244273095,0.002404749333345416,1.486118115651024,0.044631240648758015,-3.912104437862684,0.3116675502256948,0
107,-0.5104224672261003,-0.022539889657116723,0.3348900172240432,-0.0337971346722384,3.3601709193927554,0.16113120141434328,-6.097144530557312,0.08136200909577794,1
108,-0.22539457291722884,-0.0015264313550812489,-0.013112272320447265,-3.396458068239455e-05,1.660774593776203,0.051959208946828525,-2.1628643924316044,0.26608679249479217,0
109,0.009222347034484732,-0.00095895752873816,0.010118697760123708,-0.0013226540419664485,2.1525077622763313,0.0320732152723307,-6.367849460779681,0.17751616891252975,0
110,0.013896595480094677,-0.002806660874748667,-0.016978863681471095,0.000243536925487715,2.0360727208374882,0.04783579321101456,-5.53629509917149,0.19434109346349998,0
111,0.013957610435908603,-0.0003435765315725065,-0.010183698473391707,-0.00021306081777834715,1.758011368869218,0.046533371991811436,-4.397153359444186,0.2444626775367509,0
112,-1.495156014790802,-0.012834575231281276,0.2585682713026981,-0.030409623082231097,7.757390669879488,0.16464569320070088,-10.572699968112694,0.016345982997825338,1
113,-0.7137392100313266,-0.022821904167892867,0.09040737040988354,-0.02743769612363674,4.027775805915416,0.13586550201417547,-7.40378907510215,0.05806196833822407,1
114,-0.5984951217967518,-0.018828471263973467,0.3058823053210996,-0.027755312789836648,3.425172144840037,0.13376672035879011,-5.402431974193627,0.07854346348561402,0
115,-0.5975026876515536,-0.020766363998857375,0.20443352747297486,-0.028462023938331502,3.424435052052213,0.13797407778976545,-7.4645705278748125,0.07857462224651215,0
116,-0.27891437359551285,-0.02232650638617465,0.08040584940956476,-0.029200374621597414,2.3723198834855044,0.14389681592609155,-5.968098171737681,0.15087731470499605,0
117,-0.1980393524837235,-0.000514074985447792,-0.024205482890961767,0.0021242561563463917,1.7170239073422853,0.05585999131661514,-4.181468263338157,0.25328182975886177,0
118,-0.5317324707507122,-0.02119418767452025,0.37928656893723767,-0.030552208327669497,2.9479217334672643,0.14578635579352944,-4.857120138139603,0.10319659133257184,0
119,-0.009978617669131886,0.00017571072541611445,-0.004562574899380352,-0.002770261608057142,1.410429369750337,0.05294419046260783,-4.9672781906570265,0.3345252459982075,0
120,-0.48988542340371694,-0.023365236536960418,0.32720343301572097,-0.027321567116535578,3.006974710862829,0.13224845784307465,-6.1621174672858,0.09958277890983433,0
121,-0.758074498428993,-0.016984840875299546,0.3559267032445434,-0.029845114179414323,3.785014695836593,0.15008505658306445,-4.006022044715355,0.06524716565253064,1
122,0.12114330517405326,7.465912934362388e-06,0.007031413244523592,-0.003402028778274879,1.5483255124421393,0.046831942646258215,-3.0683659429951184,0.2943503663039435,0
123,0.0637292770862381,-0.0010839526045574668,0.022363190957084066,0.0015727590213825695,1.710891304013852,0.04153852966347181,-3.4246278236095726,0.2546376483834241,0
124,0.05690671100478761,0.002129863179262405,-0.004542981389747709,-0.0022939828043745843,2.1633644105336,0.030962148497976145,-6.995460417762793,0.17605182599457572,0
125,-0.029920970052156375,0.0010859728904119446,0.006880995328208185,0.0009477100188976267,1.4761109929770087,0.04267865025392641,-5.747010544470555,0.3145738612510969,0
126,-0.5760444155546809,-0.020807739777158794,0.18955996310023185,-0.030699274042024837,3.26735242459794,0.15202503006432827,-5.689204032613276,0.08564876294340192,0
127,-0.32158892925425614,-0.021511765273576598,0.2276355026024388,-0.02768581456499369,2.380303100971301,0.13260332748095233,-5.9861770302014,0.1500185381096878,0
128,-0.012640011412070168,0.0011531979056431968,0.005186777628277327,-9.846506406570959e-05,2.0567012807921587,0.03613186645041906,-6.81714966200461,0.19120385193765896,0
129,-0.002446747656077609,-0.0007591404193300062,-0.013889751767946787,0.0024550378176513717,1.9574084172347956,0.04485365333498053,-6.56791805522132,0.20697729948415095,0
130,-0.06294846619363723,0.001232976271577801,0.004071328439026975,-0.0008563063085760933,2.4389032385926463,0.04716104451636161,-9.222300072835967,0.14392115178388404,0
131,-0.027155126416977284,0.00031931575467308154,-0.003278581005484668,-0.001985842567247014,1.5739216782576526,0.04245322578557474,-3.894381858237125,0.28758527862012734,0
132,-0.03868203242549523,-0.0024013459560473355,-0.008005380868938632,-0.002006296323833509,2.1133046535810673,0.05066943331052242,-5.473437611712491,0.182947247112069,0
133,-0.1549216573985683,0.0005156507242673389,0.007486723465750137,-0.0014037235272885413,2.3897259654785183,0.047578266720825026,-7.073424619627097,0.14901374825842165,0
134,-1.3820853966090711,-0.014073587124241244,0.28275318973891045,-0.03547804301070229,7.119451486313155,0.19253898759902136,-9.71332897238544,0.01934737831093416,1
135,-0.11680015765169877,-0.00020715809136312058,0.0014784317114677392,0.006485106378832735,1.7956251274896655,0.04971741108362369,-5.828487877161489,0.23672731502782246,0
136,-0.086340368772818,-0.0002408642526534601,3.5683879245261434e-05,-0.004691830872614918,1.9662161163738137,0.05522358603927847,-6.310790332547562,0.2055073581401549,0
137,-0.5966721015201041,-0.019492215238516433,0.13814682605335976,-0.03027518334728832,3.354217810407845,0.14572630103770035,-5.949395664809867,0.08162747474977995,0
138,0.17985582648659437,-0.0007383779484789596,0.008690611438321345,0.0006913322986121767,1.71724091597685,0.037288135627863386,-4.315860934664432,0.2532340287684422,0
139,-1.3419267572742546,-0.012795532356434585,0.26157614462965806,-0.03136052405096511,6.841244206992274,0.1731835096085882,-9.469312790475321,0.020919354459894637,1
140,-1.3876252295502278,-0.012807507515541878,0.2506544813768736,-0.02981249248717163,7.524069294714713,0.15212464213141427,-15.783459272323611,0.01735760983058707,1
141,0.1321565522536775,0.00014768061498388014,0.021088920363953028,0.002796795386808944,1.669010728703686,0.0290712364996788,-6.215115351167832,0.2641591404268442,0
142,0.18446190663020226,0.0010097893973863288,0.00768573811627825,0.0012682370344113906,2.2795500080036177,0.06572507974006099,-4.907271137894565,0.1613853775531366,0
143,0.14441688025113283,-0.0019163908235568094,0.00184782793380039,-0.0011879013321429825,1.7197935015265648,0.04932988780917651,-2.253243840888125,0.25267266482743894,0
144,0.13417553823123984,0.0005850797827820912,-0.0025260578630332503,0.001631931340292217,2.326815801668468,0.04314451731810185,-6.48974633209766,0.15590720451775963,0
145,-0.054632201231293843,-0.000655029567331434,-0.015742332776945776,0.006137631523989146,1.562091767297276,0.04285403994603326,-3.6219498833313004,0.2906866309074942,0
146,-0.5438350881061702,-0.020094174805122145,0.23443009219981292,-0.028166161213478667,3.33005232118894,0.14526596189999963,-11.037466178183976,0.0827181278600744,0
147,-0.06853989514321843,-0.0003492600777128786,0.02690227841711811,0.0006533529207293942,1.8408935581494785,0.04594145637212848,-5.684544632189439,0.22784809069871154,0
148,-0.016568348856806293,0.0001609059659330586,-0.015226764915387075,0.005917690287327164,1.793866759171803,0.048922041794994986,-6.042468126402444,0.23708154797518566,0
149,0.10205994792885179,-0.0011236413862067644,0.01482957160439105,-0.003285522552819531,1.1018521573072209,0.05572108870640916,-2.9353513603259564,0.45165523538673336,0
150,-1.0919371653220669,-0.014039072119407948,0.363950260850597,-0.02588908190116505,5.611459944955631,0.14193239984085493,-6.445373939976221,0.030780138574275678,1
151,0.07706605027991664,-0.0011558331456316077,0.030877860345186962,-0.0028074871332993906,2.0460553786315443,0.04435171029093167,-3.7485265442171745,0.19281410325725207,0
152,0.049506231285215585,0.0013382507803785704,0.007046386069582623,0.0031917371527876094,1.5987091236584863,0.048414920650918014,-5.022817592038422,0.28122506097372096,0
153,0.039400720841543044,2.167704056813052e-05,0.017887526276892378,-0.001345035020434402,1.7258785444127471,0.030967829002950933,-5.143802056704011,0.2513411090272736,0
154,-1.4203717047909092,-0.013307851812484478,0.3333128879225408,-0.02450399108426701,7.4677557089854485,0.14359767684310942,-10.972673079969296,0.017615751903323422,1
155,-0.12298945406078579,-0.0026046540189301076,0.0299483884062424,-0.002208290682337173,1.9008938195832634,0.044880436878164356,-7.009161817918027,0.21675999964508197,0
156,-0.5581775657340401,-0.0190056026015018,0.37049943234941396,-0.038370221258022044,3.4496677714686417,0.1829329466319784,-9.55175080269526,0.07751813154158843,0
157,-0.22250895348697297,-0.02029329243141015,0.24086649409187097,-0.027773838401448807,1.9715450368647573,0.1343251036068092,-4.58151183147708,0.20462493974777785,0
158,0.03997359325004179,-0.001915245963796144,-0.0015175556427272762,-0.001630920314666605,1.2597027607440812,0.04968210160353876,-3.571607932244966,0.38657038323411486,0
159,-0.6090595733350703,-0.019635473225684354,0.308839858240421,-0.032140336689205636,3.1659369271356335,0.1521034413193315,-3.8101057254281656,0.09071811586046104,1
160,0.10120709069955318,0.0006287648549742558,-0.015952644779528874,0.004462134985673394,1.6746608312092763,0.05675068395221695,-3.7044939217306876,0.2628473959034749,0
161,-0.5845415766244052,-0.01935965794761446,0.349745716318245,-0.03178844938398567,3.151073853490021,0.154419945667345,-6.132338429243614,0.0914974492013017,0
162,-0.40639082287201905,-0.0194346466042788,0.2837292667028957,-0.03231602729440253,2.546239155478806,0.15618647153467718,-4.9085761684393034,0.1336302805401947,0
163,-0.18860810605585832,0.001378046553617937,-0.01286841598410819,4.6885723390618405e-05,1.8163274828955853,0.04523513118981669,-5.502454347831684,0.23260977213579637,0
164,0.12527723981009684,0.0033502440054277998,0.0057615937680449945,-0.002658872219548675,1.7535543602613004,0.05809239021012978,-3.8204497713238474,0.24540160976495085,0
165,-0.4759549411005888,-0.020077437587408833,0.1114418343020132,-0.02610175345135114,2.422206657499536,0.12654757937965805,-3.59496483798009,0.1456221943744543,0
166,-0.15124099755597487,4.304768023957801e-06,-0.0090441712955865,0.0031314018114699167,2.3199617642480197,0.050463362072427825,-6.9931351346826816,0.1566852277993502,0
167,0.05735708340007099,-0.00019002061401964608,-0.002976105113856258,-0.002181078354410005,1.9365922082867852,0.047944683554746,-5.101540211445471,0.21050905931168157,0
168,0.017723101824618177,-0.0013620142069113437,-0.006286712364402621,0.002150558580687944,1.6425721976469259,0.05561184232321145,-6.027985722141789,0.2704132659393792,0
169,-0.1667555196664854,-0.0016859900659766329,-0.02975365462584401,-0.0034322989648047668,2.106843242291274,0.048827298984664966,-4.061127621362086,0.1838644782080844,0
170,-0.388011904784136,-0.02096258422664703,0.31608478917904337,-0.0272230477085489,2.7602559342629056,0.13813640562377125,-5.842805956619685,0.11602256784837275,0
171,-0.041284469072249044,3.920110001093432e-05,-0.014436767049516613,-0.002171116558684243,1.2639601194032217,0.058515443522339644,-3.022916343573595,0.38497145605074723,0
172,0.12605534820160239,0.0010197922696569281,0.0003455301709221795,-0.001534185292585353,2.5975320788647775,0.04354584821705364,-6.597754596172315,0.12907934453167672,0
173,-0.11658351900225557,-0.001128257609900096,-0.002465583515323681,-0.001366358304078362,1.6347035848719702,0.029469812381448697,-4.87105917724244,0.2723121840177326,0
174,-0.6175749080767713,-0.019146964221475524,0.15886406798125427,-0.03488566044856096,3.337522710354683,0.1753303024287841,-4.960510210733034,0.08237871612483098,0
